id,Location
9.7069264188833E+017,"Houston, TX"
9.70692635148145E+017,"Durban,Tongaat"
9.70692624100331E+017,
9.70692620874912E+017,"Winnipeg, Manitoba"
9.70692586028454E+017,Canberra - Australia
9.70692584094908E+017,"Washington, DC"
9.7069258064314E+017,"Randburg, South Africa"
9.70692566244102E+017,🇺🇬
9.70692558618878E+017,"A Galaxy Far, Far Away"
9.70692553959002E+017,"Mobile, AL"
9.70692551656296E+017,
9.70692516918936E+017,4mths to go
9.70692516084318E+017,
9.70692511957225E+017,"Pretoria, South Africa"
9.70692510099132E+017,"Hudson, NY"
9.70692504118063E+017,
9.70692497226785E+017,
9.70692492650828E+017,Midwest
9.70692463420571E+017,
9.70692455678038E+017,"Estoril 450, Las Condes."
9.70692451307422E+017,Singapork
9.70692444785381E+017,Holland
9.70692436463796E+017,Mtoni is my home
9.7069240838291E+017,indonesia
9.70692380859957E+017,"Wooster, Ohio"
9.70692378221625E+017,"Vancouver, British Columbia"
9.70692376317456E+017,"Laxmangarh, India"
9.70692363847954E+017,Rio de Janeiro
9.70692299670868E+017,hate/slander not entertained
9.7069229848388E+017,
9.70692276233081E+017,"Manitowoc, WI"
9.70692271531282E+017,"Rio de Janeiro, Brazil"
9.70692257287496E+017,♡*(ू•‧̫•ू⑅)♡⋆*ೃ:.✧
9.70692251247694E+017,Johannesburg Pimville
9.70692227541291E+017,the cosmos
9.70692215184949E+017,Oxford Mills
9.70692204741185E+017,
9.70692193999614E+017,"Ozone Park, Queens"
9.70692193295E+017,"Lexington, MA"
9.70692192300921E+017,"Los Angeles, California"
9.70692181735477E+017,NYC
9.70692174860947E+017,
9.70692169454498E+017,Bournemouth
9.70692163259523E+017,United States
9.7069215214884E+017,New York
9.70692125527491E+017,Indonesia
9.70692124772655E+017,"Niterói,Rio de Janeiro Brasil"
9.70692122176381E+017,"Howard Beach, Queens"
9.7069211175345E+017,Hidalgo
9.70692102924456E+017,
9.70692078865912E+017,"Michigan, USA"
9.70692051523207E+017,"England, United Kingdom"
9.70692038348992E+017,"Colonial Park, PA"
9.70692022922285E+017,Kwelika Banana 🍌 
9.70692020690801E+017,Ubiquitous
9.70692008355553E+017,Na sua rs
9.70692006296072E+017,Antigua 
9.70691988457705E+017,
9.70691984154341E+017,"Rio de Janeiro, Brasil"
9.7069197804324E+017,Puerto Rico
9.70691957201699E+017,
9.70691954626326E+017,CALI
9.70691950495109E+017,"Nairobi, Kenya"
9.7069194466501E+017,
9.70691909617422E+017,Cloud 9
9.70691867770835E+017,Texas
9.70691852851663E+017,Rio de Janeiro
9.706918426931E+017,Rio de Janeiro
9.70691836133216E+017,Brazil
9.70691828793127E+017,NYC
9.70691801307783E+017,
9.7069178905217E+017,spidey gang
9.70691787701588E+017,
9.7069177960237E+017,"Nilópolis, Brasil"
9.7069176015328E+017,＋   jakarta.
9.7069175753191E+017,"Columbus, OH"
9.70691756374352E+017,"New York, NY"
9.70691754386248E+017,Na sua rs
9.70691753555751E+017,Between Hillbrow & The Moon
9.7069174812407E+017,"Moscow, Russia"
9.70691708189995E+017,"อ.เมืองนครปฐม, จ.นครปฐม"
9.70691696471282E+017,Ann Arbor
9.70691670642655E+017,"Willard, Missouri"
9.70691667710718E+017,
9.706916671488E+017,"Newtown Square, PA"
9.70691656902115E+017,
9.70691623775437E+017,
9.7069162282344E+017,"Christiansburg, VA"
9.70691602225205E+017,edgewater
9.70691581471789E+017,904-757
9.7069157345219E+017,
9.70691568251425E+017,"Forte São João, Vitória"
9.70691566049182E+017,"Jackson, WY & Melb, Aust."
9.7069154100523E+017,"Florida, USA"
9.70691533363187E+017,"New York, NY"
9.70691529131078E+017,"Cumwhinton, England"
9.70691521623314E+017,
9.70691521069666E+017,Indonesia
9.70691493173318E+017,"Nebraska, USA"
9.70691467944526E+017,"East London, South Africa"
9.70691449334493E+017,LA/TX
9.70691430539809E+017,"Washington, DC"
9.70691421710635E+017,"Colorado, USA"
9.70691397874569E+017,"New York, NY"
9.70691397006262E+017,"Ohio, USA"
9.70691393894175E+017,Chicago
9.70691384935141E+017,
9.70691374134841E+017,"Virginia, USA"
9.70691364525564E+017,"Utah, USA"
9.70691360159302E+017,
9.70691333445898E+017,"London, England"
9.70691328794333E+017,
9.7069128610046E+017,"Aceh, Indonesia"
9.70691284288459E+017,"Spokane, WA"
9.70691283000979E+017,"Limpopo Born, Pretoria Nigga."
9.70691263493177E+017,
9.70691262226497E+017,"Limpopo Born, Pretoria Nigga."
9.70691259701649E+017,Nederlands
9.70691257826796E+017,"Delray Beach, FL"
9.70691235697562E+017,Tomb of Tomes
9.7069122261973E+017,www.facebook.com/thenewsmexico
9.70691215028118E+017,
9.70691213648163E+017,
9.70691208866656E+017,Edinburgh
9.7069119558332E+017,"Pretoria, South Africa"
9.70691182819979E+017,Africa
9.70691124003295E+017,Baltimore|Philly|Los Angeles
9.70691111550415E+017,
9.70691100225585E+017,
9.70691095372874E+017,"Winchester, California"
9.70691094177616E+017,"Buea, Cameroon"
9.70691036333851E+017,
9.70691014192239E+017,"GI, NY / Washington D.C. "
9.70690997335175E+017,
9.70690927957283E+017,
9.70690904527864E+017,Austin TX
9.70690897460498E+017,
9.70690889239683E+017,Ruimsig
9.70690879613784E+017,
9.70690863574774E+017,
9.70690860395397E+017,Baltimore|Philly|Los Angeles
9.70690855261491E+017,Watterson (3/5) 
9.70690849049862E+017,
9.70690837326709E+017,"SF Bay Area, CA"
9.70690837251281E+017,Cleveland
9.70690808423813E+017,Global
9.70690795631235E+017,NY
9.70690759346209E+017,"Brisbane, AU"
9.70690753834967E+017,"Amsterdam, Niederlande 🇪🇺"
9.70690745807065E+017,"Beeston, England"
9.70690731848487E+017,Italia 
9.70690731055702E+017,
9.70690724072128E+017,"Monaco, Monaco"
9.70690721031188E+017,"Ngawi, Indonesia"
9.70690710516195E+017,
9.70690706682597E+017,South Africa 🇿🇦
9.70690705545933E+017,UK
9.70690698184929E+017,"Rio de Janeiro, Brasil"
9.70690680124211E+017,
9.70690678765191E+017,World Wide Availability
9.70690667050651E+017,"Cambridge, Massachusetts"
9.70690658758427E+017,"Hartland, MI"
9.7069065785251E+017,
9.70690650726457E+017,
9.70690643541545E+017,
9.7069064094108E+017,Bilderberg Hotel
9.70690615011922E+017,"Johannesburg, South Africa"
9.70690599555826E+017,"Tucson, AZ"
9.70690593490899E+017,"Brisbane, Australia "
9.70690586025054E+017,Windhoek
9.70690581876953E+017,Oxfordshire
9.70690580635423E+017,
9.70690578563326E+017,Bakersfield ca
9.70690565384925E+017,"Baton Rouge, LA"
9.70690561924567E+017,"North Carolina, USA"
9.70690522217173E+017,"Melbourne, Australia"
9.706905215377E+017,Australia
9.70690521520923E+017,"Adelaide, Australia"
9.7069052126081E+017,"Surfers Paradise, Gold Coast"
9.70690520765911E+017,"Sydney, Australia"
9.70690508451394E+017,
9.70690492487779E+017,Chennai
9.70690489207935E+017,Nevada
9.70690488494969E+017,"Sandton, South Africa"
9.70690473995198E+017,
9.70690472090927E+017,"Hummelstown, PA"
9.706904633501E+017,
9.70690459860283E+017,#PEAYANG {610pt}
9.70690457150816E+017,
9.7069045512928E+017,
9.70690424766689E+017,Firenze 
9.70690424569414E+017,Atlanta
9.70690403077833E+017,
9.70690386980196E+017,Popya Nawa Oheilongifa oIPhone
9.70690356462391E+017,United States
9.70690353799016E+017,"Atlanta, GA"
9.70690350087057E+017,"Georgia, USA"
9.70690336228917E+017,"San Francisco, CA"
9.70690295628255E+017,Global
9.70690274035929E+017,"Washington, DC"
9.7069025410456E+017,"Virginia, USA"
9.70690237591638E+017,"शाहपुरा, भारत"
9.70690237579121E+017,New York
9.70690221120606E+017,Luxembourg
9.70690197523321E+017,
9.70690170671567E+017,"Springfield, MA"
9.70690170486968E+017,"Cleveland, OH"
9.706901604374E+017,
9.70690158768132E+017,The Shire
9.70690143916093E+017,"Florida, USA"
9.70690131173826E+017,"Pretoria, South Africa"
9.70690130964083E+017,The Commonwealth
9.70690094985335E+017,
9.70690090648273E+017,
9.706900634735E+017,Tomb of Tomes
9.70690040740307E+017,"Kuala Lumpur, Malaysia"
9.70690039758729E+017,
9.70690037787525E+017,
9.70690028786549E+017,Louisiana/TX/FL
9.70690022054814E+017,"St Joseph, MO"
9.70690016455271E+017,"Republica 101. Leon, Gto. Mex"
9.70689954526433E+017,"Brooklyn, NY"
9.70689947203092E+017,Osaka Jpn
9.70689923853451E+017,"Chicago, IL"
9.70689921106301E+017,"Washington, D.C."
9.70689905910342E+017,"iPhone: 33.987902,-118.374930"
9.70689895382499E+017,
9.70689892727497E+017,"Dhaka,Bangladesh"
9.70689862805475E+017,
9.70689851182993E+017,"Araruama, Brasil"
9.70689838679814E+017,NYC
9.70689837585052E+017,
9.70689791850238E+017,415 510 559 alwayz
9.70689780144099E+017,
9.70689776570569E+017,
9.70689772925718E+017,Kingdom of Saudi Arabia. Pakistan
9.70689746472075E+017,"Tucson, AZ"
9.70689736917467E+017,
9.70689701383496E+017, 🇵🇰🇺🇸
9.70689683779801E+017,Tamworth
9.70689675039007E+017,United States
9.70689668671996E+017,
9.70689661080342E+017,
9.70689655816573E+017,"Bangkok, Thailand"
9.70689645372572E+017,
9.70689616532603E+017,Caribbean
9.70689567870341E+017,South Africa 
9.70689564628193E+017,
9.70689547448324E+017,Global
9.70689538438787E+017,
9.70689537163891E+017,"Washington, DC"
9.70689535318331E+017,"Birmingham, England"
9.70689488878883E+017,
9.70689485389419E+017,I'm behind the dark matter.
9.70689440233517E+017,"Johannesburg, South Africa"
9.70689427377763E+017,Bacanya dari kanan coba
9.7068942613649E+017,Eastern NC
9.70689398542094E+017,
9.70689393487942E+017,South Africa
9.70689387083256E+017,
9.70689369894982E+017,
9.70689357127602E+017,"Rio de Janeiro, Brasil"
9.70689356640997E+017,
9.70689352421597E+017,
9.70689323187176E+017,"Fort Worth, TX"
9.70689320926532E+017,"Johannesburg, South Africa"
9.70689310004478E+017,
9.70689303285289E+017,"South Africa, Port Elizabeth"
9.70689278563975E+017,Rio de Janeiro
9.70689263946826E+017,"Rome, Italy"
9.70689242732073E+017,USA
9.70689233420784E+017,Germany
9.70689229587173E+017,"Long Island, NY"
9.70689199773921E+017,☻∙·°Bekasi°·∙..˚
9.70689191263826E+017,"Indiana, USA"
9.70689182476787E+017,"Durban, Amanzimtoti"
9.70689180236952E+017,WorldWide
9.70689160389411E+017,
9.70689158569124E+017,
9.70689124830204E+017,"Newark, Ohio"
9.70689084522824E+017,"Pomona, CA"
9.70689068513288E+017,No seu quarto 😏❤
9.7068904956346E+017,Santa Barbara
9.706890321613E+017,"🆎 - Barra Mansa, RJ "
9.7068901504433E+017,
9.70689006076805E+017,
9.70688982811062E+017,
9.7068896370176E+017,California USA
9.70688940264034E+017,South Jersey
9.70688920416588E+017,"Hackensack, NJ"
9.70688906101391E+017,"Columbus, OH"
9.70688905979875E+017,"South Croydon, Surrey"
9.70688890171527E+017,
9.70688849293824E+017,"Norman, OK"
9.70688848920379E+017,
9.70688837746794E+017,
9.70688836979253E+017,Canada
9.70688827118453E+017,"Soweto, South Africa"
9.70688811855417E+017,"Columbus, OH"
9.70688809758151E+017,
9.70688806595699E+017,
9.7068880126482E+017,
9.70688764040417E+017,being her DJ
9.7068872816647E+017,"Cape Town, South Africa"
9.7068871143109E+017,Utah
9.70688706603639E+017,
9.70688706536337E+017,"Vancouver, BC"
9.70688683484549E+017,
9.70688666011099E+017,"Miami, FL"
9.70688565473694E+017,"Brasília, Brasil"
9.70688559496737E+017,
9.70688551858909E+017,somewhere being successful ✨
9.70688548872556E+017,"Keizer, OR"
9.7068852640775E+017,"Rajasthan, India"
9.70688521479639E+017,Washington
9.70688506971517E+017,"Wellington, Florida"
9.70688497127277E+017,Earth 
9.70688493172138E+017,"Memphis, TN"
9.70688486285066E+017,Utah
9.70688430400328E+017,"Seattle, WA"
9.70688401279275E+017,Port Elizabeth 
9.70688399421125E+017,Brooklyn
9.70688362528018E+017,Rio de Janeiro
9.70688338800927E+017,
9.70688281724772E+017,Penzance 
9.70688281217241E+017,
9.70688254507921E+017,
9.70688232982745E+017,Johannesburg South Africa
9.7068822958961E+017,Twilight Zone 
9.70688219921699E+017,Illinois
9.70688218801889E+017,
9.70688182563103E+017,
9.7068815809765E+017,Chicago
9.70688139101655E+017,Brooklyn
9.70688137323303E+017,
9.70688121011569E+017,Brooklyn
9.7068810039661E+017,"Franklin, WI"
9.7068808528459E+017,
9.70688061666464E+017,"Baton Rouge, LA"
9.70688060080968E+017,sd card
9.7068805571473E+017,"Donalsonville, GA"
9.70688042095722E+017,"Shell Beach, CA"
9.7068799889451E+017,"houston,tx"
9.70687979600609E+017,No seu ❤️
9.70687975129473E+017,
9.70687921081717E+017,Boston
9.70687914341552E+017,
9.70687872989848E+017,AMERICA
9.70687870162829E+017,"Sandton, South Africa"
9.70687868824793E+017,"San Diego, CA"
9.70687864257368E+017,South Africa
9.70687852282569E+017,"Rabya, Lebanon"
9.70687851263218E+017,"Cebu City, Central Visayas"
9.70687844275642E+017,"Prince Edward Island, Canada"
9.70687837451506E+017,Queen Anne's County Maryland
9.70687830291775E+017,"New York, NY"
9.70687828429562E+017,Uk
9.70687809890734E+017,"Tampa, FL"
9.70687793965011E+017,
9.70687779805061E+017,
9.70687749123727E+017,"\""United\"" States of America"
9.70687736276546E+017,"West Milford, NJ"
9.70687729469096E+017,Cambodia
9.70687714944275E+017,Ficksburg
9.70687692349452E+017,ห้องไหนก็ได้ในหัวใจเฉิงเฉิง
9.7068768629293E+017,"Johannesburg, South Africa"
9.70687643255177E+017,
9.70687636930114E+017,
9.70687583045988E+017,
9.70687576993497E+017,909
9.70687576653758E+017,
9.70687563768922E+017,New York
9.70687544839909E+017,"San Diego, CA"
9.70687478259733E+017,
9.70687461197336E+017,"Panama City, FL"
9.70687439001047E+017,McPherson Kansas
9.70687429295399E+017,
9.70687421116502E+017,LA-NYC 
9.70687408407659E+017,Mataram - Malang
9.70687404465181E+017,"Charleston, SC"
9.70687397863227E+017,Slovak Republic
9.70687391529865E+017,"Detroit, MI"
9.7068736131412E+017,"Milwaukee, Wisconsin"
9.70687304498106E+017,"Hamburg, Germany"
9.70687302237344E+017,"Phoenix, AZ"
9.70687289474081E+017,DTX 
9.70687279432946E+017,"Baton Rouge, LA"
9.70687266233471E+017,
9.70687243479371E+017,"Vredefort, South Africa"
9.70687162026005E+017,"Oklahoma, USA"
9.70687157667902E+017,"Los Angeles, CA"
9.70687121349427E+017,ID NV OR WA MT UT WY HI
9.7068710093595E+017,"Mumbai, Maharashtra"
9.70687100529119E+017,
9.70687099333763E+017,
9.70687095848219E+017,"Babahoyo, Ecuador"
9.70687080581001E+017,"São João de Meriti, Brasil"
9.70687074448957E+017,"Columbus, OH"
9.70687058120495E+017,"Florida, USA"
9.70687052030402E+017,"Columbus, Ohio"
9.70687047110398E+017,
9.70687045982188E+017,"São João de Meriti, Brasil"
9.70687007847526E+017,Hell
9.7068698841951E+017,Nelspruit/Pretoria
9.70686960644841E+017,Orleans Vermont
9.70686949014073E+017,Monterrey Nuevo León
9.70686921331495E+017,Las Vegas
9.7068691004894E+017,"Westfield, IN"
9.70686898468524E+017,Minneapolis 
9.706868930746E+017,
9.70686887085117E+017,"Milwaukee, WI"
9.70686886544134E+017,"New York, NY"
9.70686866214261E+017,"Durban, South Africa"
9.70686860426207E+017,"NoVA, USA"
9.70686841484694E+017,"Rio de Janeiro, Brasil"
9.70686834001904E+017,+65 — ENG | 中 OK 
9.70686830424285E+017,"Atlanta,Ga "
9.70686808714555E+017,Oshawa - Ontario - Canada
9.70686781384548E+017,"Chicago, IL"
9.70686777869693E+017,Brasil
9.70686754960355E+017,
9.706867304489E+017,"MONTGOMERY COUNTY,MD"
9.70686714703426E+017,saudi arabia
9.70686714258903E+017,Nationwide
9.70686705052344E+017,"Austin, Texas"
9.70686701201838E+017,"Alexandria, VA"
9.70686699603943E+017,"Portland, OR"
9.70686697607483E+017,"Rhode Island, USA"
9.70686696823149E+017,"St Joseph , MI"
9.70686684395385E+017,"Howard County, MD"
9.70686678871527E+017,"Washington, DC"
9.70686676535259E+017,
9.70686657887424E+017,"Windsor, Ontario"
9.70686645296161E+017,Senntisten - Forinthry
9.70686633380115E+017,"New Jersey, USA"
9.70686616393126E+017,South Africa
9.7068660721186E+017,
9.70686600949637E+017,
9.70686593529995E+017,"Rhode Island, USA"
9.70686552199324E+017,LEPHALALE/Middelburg
9.70686546541253E+017,*becca elisa*
9.70686545773687E+017,"London, England"
9.70686542065914E+017,"St Joseph, Mo."
9.70686527935164E+017,"Jakarta, Indonesia"
9.70686493302944E+017,"RSA, Durban"
9.70686493143585E+017,Texas
9.70686445143945E+017,"Brooklyn, NY"
9.70686406724071E+017,
9.70686394862637E+017,"S T O N E  M O U N T A I N, GA"
9.70686388562743E+017,
9.70686364541833E+017,"Kupang, NTT - Indonesia"
9.70686334456205E+017,"African From The South, Xhosa Kingdom"
9.70686329578193E+017,"Bayburt, Türkiye"
9.70686328118669E+017,"Nacogdoches, TX"
9.70686309294596E+017,philadelphia
9.70686303716045E+017,"Baguio City, Cordillera Admin"
9.70686301329642E+017,Decatur Raised  Zone 6 
9.70686299735822E+017,Canada
9.70686283495326E+017,"Seattle, Washington"
9.70686261840278E+017,"Arlington, VA"
9.7068624542378E+017,
9.70686222002807E+017,"Hamilton, Ontario, Canada"
9.70686205137441E+017,
9.70686151622185E+017,"Huntersville, NC"
9.70686130495648E+017,
9.706861059548E+017,V1's sock drawer
9.7068610293051E+017,はまよこ
9.70686067933418E+017,
9.70686049000284E+017,
9.70686029190652E+017,north of the wall
9.7068600040092E+017,NEW YORK
9.70685986056393E+017,Rio de Janeiro
9.70685983883702E+017,
9.70704131135599E+017,
9.70704119488016E+017,"Savannah, GA"
9.70704118489772E+017,birms
9.70704114068976E+017,"Durham, NC"
9.70704094951297E+017,Brasília
9.70704064022504E+017,GP
9.70704055193494E+017,Guarapari/ES 
9.70704053532615E+017,"Lillian, Alabama"
9.7070402093448E+017,Zero27
9.70704014659633E+017,Red Hour Films - Los Angeles
9.70703989447672E+017,San Diego County
9.70703989250626E+017,"Bristol, England"
9.70703959131275E+017,SF Bay Area
9.70703958753898E+017,
9.70703952982565E+017,Ice King
9.70703945000767E+017,
9.70703923165258E+017,"Ottawa, Ontario"
9.70703903607095E+017,
9.70703884602827E+017,
9.70703868181987E+017,"3981 Zarthan Ave S, SLP, MN"
9.70703864700768E+017,
9.70703864117809E+017,"Jonesborough, TN"
9.70703856752578E+017,
9.7070385213046E+017,"Behind you, your location"
9.70703820845142E+017,Matching Icons with D 💞
9.70703778830746E+017,"Guthrie, OK"
9.7070377828968E+017,"Georgetown, TX"
9.70703740457095E+017,Texas
9.70703729094636E+017,"Colorado, USA"
9.70703718290284E+017,"Crato, Brasil"
9.70703715027079E+017,"Illuminati HQ, Antarctic Wall"
9.70703709402432E+017,"South Boston, Boston"
9.70703681334096E+017,"Aloha, OR"
9.70703649184862E+017,São Januário // Juninho ❤️
9.70703610232402E+017,
9.70703586559709E+017,"Atlanta, GA"
9.70703581631386E+017,"Amherst, Massachusetts "
9.70703581119762E+017,"San Francisco, EUA"
9.70703565206376E+017,"Cypress, CA"
9.70703552246141E+017,
9.70703512219849E+017,
9.70703510647067E+017,
9.70703493882417E+017,"Tennessee, USA"
9.70703434939847E+017,"Atlanta, GA"
9.70703428979638E+017,
9.70703405520843E+017,
9.70703400307438E+017,"Kansas City, Missouri, USA"
9.70703396989821E+017,"Joué-lès-Tours, France"
9.70703366987842E+017,"Chicago, IL"
9.70703355625529E+017,Home
9.70703351913636E+017,"Sasolburg, Taylor park."
9.70703336944095E+017,
9.70703327972479E+017,
9.70703326147903E+017,"Muncie, IN"
9.70703312742953E+017,Cape Republic
9.70703311786492E+017,JAIPUR
9.70703275132531E+017,"Vancouver, B.C. Canada"
9.70703269176767E+017,UK
9.70703254643466E+017,"Ankara, Türkiye"
9.70703230941516E+017,"Cuenca, Ecuador"
9.70703216152334E+017,United States
9.70703203120529E+017,"San Francisco, CA"
9.70703183482892E+017,"Hammond, Louisiana, USA"
9.70703142731043E+017,"Wokingham, Berkshire. UK"
9.70703133113381E+017,
9.70703107532312E+017,Southern California
9.70703101991715E+017,"Peel, Ontario"
9.70703073910796E+017,United States
9.70703072338043E+017,Lebanon
9.70703071083991E+017,
9.70703066881249E+017,Iowa
9.70703057527832E+017,815 / ISU / 573
9.70703044903096E+017,Argentina
9.70703034538902E+017,
9.70703016478282E+017,Nil Satis Nisi Optimum 
9.7070301622671E+017,"Rio de Janeiro, Brazil"
9.7070300983878E+017,Caxias city
9.70702988430991E+017,"Rio de Janeiro, Brasil"
9.70702974409351E+017,
9.70702965647561E+017,Rio de Janeiro
9.7070294834609E+017,
9.70702920915259E+017,Cleveland
9.70702919032074E+017,Playing Guitar In Hawaii
9.70702892733817E+017,"Rio de Janeiro, Brazil"
9.70702884177314E+017,"Brussels, Belgium"
9.70702834063814E+017,Rio de Janeiro
9.7070282768853E+017,"St Paul, MN"
9.70702820973404E+017,"Nova Iguaçu, Rj"
9.70702765948318E+017,
9.70702764119659E+017,"New Jersey, USA"
9.70702748655202E+017,"Brussels, Belgium"
9.70702733643674E+017,"Seattle, WA"
9.70702732217799E+017,Canada
9.7070272682788E+017,sky full of stars.
9.70702663921922E+017,Cheshire 
9.70702642619081E+017,United States
9.70702635153183E+017,
9.7070262556076E+017,Cabo Frio - RJ 
9.70702623425942E+017,Land of Make Believe
9.70702617121903E+017,Panamá.
9.70702593650577E+017,
9.70702591964324E+017,"Arizona, USA "
9.70702589351342E+017,Rio de Janeiro
9.7070258427204E+017,"Rio de Janeiro, Brasil"
9.70702551539692E+017,New England
9.70702548129677E+017,
9.70702538130551E+017,Columbus
9.70702532334031E+017,
9.70702518132052E+017,
9.7070251150916E+017,"Wakanda,Florida"
9.70702505821733E+017,
9.70702502965387E+017,"Chicago, IL"
9.707024923665E+017,
9.7070248786602E+017,
9.70702475945824E+017,
9.70702464734368E+017,Spain
9.7070243477026E+017,Argentina
9.70702433935643E+017,Chile
9.70702395587154E+017,Southeastern Wisconsin
9.70702382396072E+017,México
9.70702358261981E+017,Machala
9.70702336791384E+017,"San Francisco, California"
9.70702335017214E+017,"Johannesburg, South Africa"
9.70702317220541E+017,Antarctica
9.70702298333753E+017,
9.70702291404837E+017,Global
9.70702282927981E+017,"Oakland, CA"
9.70702282047271E+017,Durban south africa
9.70702273881018E+017,North East coast
9.7070227268547E+017,"Bakersfield, CA"
9.70702262682243E+017,"Falls Church, VA"
9.70702255031714E+017,Canada
9.7070223314588E+017,
9.7070221862108E+017,"Lithonia, GA"
9.70702211226489E+017,"Plano, TX  Arlington, TX"
9.70702203559334E+017,United States
9.7070213886627E+017,"Rockville Centre, NY"
9.70702136299475E+017,
9.70702072176959E+017,
9.70702066413949E+017,"Stillwater, OK"
9.70702065994486E+017,"Brasilândia, São Paulo"
9.70702058004402E+017,
9.70702039272616E+017,Auburn | Birmingham | Atlanta
9.70702036751831E+017,North Bucks.
9.70702035325727E+017,East Coast
9.70702028098941E+017,"Mesquite, Texas. USA"
9.70702011678118E+017,
9.70701979075957E+017,"Tucson, AZ"
9.70701937715892E+017,Global
9.70701932066157E+017,
9.70701914739417E+017,fl/ooc
9.70701913724539E+017,"Rio de Janeiro, Brasil"
9.70701886411166E+017,
9.70701849748754E+017,Louisiana
9.70701817792352E+017,"Fort Worth, TX"
9.70701815456109E+017,
9.70701803049378E+017, Pretoria x Johannesburg 
9.70701802105602E+017,
9.70701782467928E+017,United States
9.70701776453292E+017,Arrondissement Enschede
9.7070177385694E+017,USA
9.70701772598727E+017,"Brewster, OH"
9.7070177028354E+017,"Greensboro, NC"
9.7070174703847E+017,Hawaiʻi
9.70701741456052E+017,Hogwarts
9.70701741397176E+017,
9.70701724536238E+017,
9.70701716067939E+017,"Rio de Janeiro, Brasil"
9.70701715975504E+017,
9.70701712221659E+017,"Santa Cruz, California"
9.70701709344326E+017,"Phoenix, AZ"
9.70701704428687E+017,"Finneytown, OH"
9.70701678071644E+017,"Chicago, IL"
9.70701677853659E+017,
9.707016757731E+017,
9.70701665186861E+017,
9.70701659239104E+017,Kola Superdeep Borehole
9.70701640163455E+017,
9.70701635012903E+017,"Orange, CA"
9.70701615320543E+017,태형이맘ㅇ
9.70701582965801E+017,"West Lafayette, IN"
9.70701581485142E+017,United States
9.70701569128776E+017,"San Diego, CA"
9.70701563265241E+017,
9.70701553588896E+017,"Durban, South Africa"
9.70701547431543E+017,Los Angeles
9.70701520747381E+017,
9.70701517484327E+017,
9.70701516364566E+017,"Wyomissing, PA"
9.7070150966623E+017,"Houston, TX"
9.70701501134983E+017,Brussels
9.70701453709988E+017,OHIO
9.7070144517462E+017,
9.70701421116043E+017,Stamford Bridge
9.70701403030282E+017,Harlem NY
9.70701371711414E+017,
9.7070136294112E+017,Deerfield Beach Florida
9.70701361615725E+017,
9.70701358625149E+017,"Polesie, Poland"
9.70701349125067E+017,"Chicago, IL"
9.70701345463456E+017,"Amsterdam, The Netherlands"
9.70701309983765E+017,
9.70701287481336E+017,
9.70701269684965E+017,"Raleigh, NC"
9.70701255034188E+017,
9.70701244003123E+017,Polokwane
9.70701237866738E+017,"Escondido, CA"
9.70701236767896E+017,"Norco, California"
9.70701224738808E+017,
9.70701219911164E+017,United States
9.70701215628751E+017,"Rio de Janeiro, Brasil"
9.70701189082792E+017,
9.70701186142753E+017,Somewhere praying for you
9.70701166039437E+017,
9.70701154727338E+017,"Arizona, USA "
9.70701153880171E+017,Everywhere like such as
9.70701147353776E+017,
9.70701141976732E+017,"Macomb, MI"
9.70701126990475E+017,"Queen City, NY"
9.70701123983114E+017,
9.707011213114E+017,"Johannesburg, South Africa"
9.70701116135674E+017,"Madison, WI"
9.70701105117188E+017,
9.70701023382614E+017,"Toronto, Ontario"
9.70701022967583E+017,
9.70701016705523E+017,"Austin, TX"
9.70701011282112E+017,"Oregon, USA"
9.70701003174576E+017,
9.7070099774713E+017,
9.70700981913649E+017,"Milagro, Ecuador"
9.70700944676504E+017,Arizona
9.70700944081027E+017,"Missouri, USA"
9.70700936967582E+017,Templemore
9.70700914725196E+017,"Hospital del Niño, Panama"
9.70700903090213E+017,"Bursa, Türkiye"
9.70700897012666E+017,"Durham, NC"
9.70700870068392E+017,Chicago
9.70700860031426E+017,
9.70700851110171E+017,
9.70700837382222E+017,"Soweto, South Africa"
9.70700836165874E+017,
9.70700833489936E+017,"Orange, NJ"
9.70700815127237E+017,
9.70700813378179E+017,Somewhere on the beach
9.70700801655091E+017,
9.70700747645096E+017,"Mentor, OH"
9.70700715709686E+017,"Chicago, IL"
9.70700713738277E+017,
9.7070069623964E+017,Harrisburg
9.70700694662545E+017,"Shreveport, LA"
9.70700661737259E+017,"Wichita, Kansas"
9.70700661041128E+017,"Austin, TX"
9.70700661011526E+017,Hyderabad 
9.70700648563007E+017,Israel
9.70700612433166E+017,
9.70700601431679E+017,London
9.70700553599816E+017,"2630 W. Howell Road Mason, MI "
9.70700533978812E+017,
9.70700526726926E+017,"Ontario,Canada"
9.70700496519467E+017,Lisk
9.70700475246006E+017,240+ clinics in North America 
9.70700466148577E+017,"Providence, RI"
9.70700464730919E+017,
9.70700464475066E+017,joburg
9.70700461366952E+017,
9.70700455662768E+017,"Mwanza, Tanzania"
9.70700455482245E+017,"Portland, OR"
9.70700452970025E+017,"Houston, TX  Kingwood 🕇"
9.70700443335742E+017,
9.70700435739873E+017,
9.70700425606418E+017,301 to 305
9.7070041471377E+017,
9.70700392538526E+017,newfoundland
9.707003836718E+017,Global
9.70700370946249E+017,I'm a rolling stone..
9.70700358375825E+017,United States
9.70700355955696E+017,Los Angeles
